Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/batch/history/43ab04d0-6b44-46ba-994e-51a368ef2856,6,0,6,57.57489999935691,4.121599995414726,230.66470000048866,3263.0,0.00864710965663399,0.0,7,7,94,94,230,230,230,230,230,230,230
GET,/batch/history/43aeca03-cc9a-4137-be50-130ab323f1ba,7,0,12,36.98595714273064,3.7251000030664727,141.3743000011891,4006.8571428571427,0.01008829459940632,0.0,12,32,60,60,140,140,140,140,140,140,140
GET,/batch/history/4578a7e2-e00f-484a-a65f-2b90f2e9799c,7,0,8,11.774628570752352,3.009299995028414,42.99650000029942,4265.428571428572,0.01008829459940632,0.0,8,9,10,10,43,43,43,43,43,43,43
GET,/batch/history/458df3f6-77f3-4ada-8445-7dc76881525a,11,0,5,19.05747272791235,2.6705000054789707,132.80479999957606,1833.5454545454545,0.015853034370495647,0.0,5,12,15,15,18,130,130,130,130,130,130
GET,/batch/history/470792a4-24d1-4d8a-be23-d400632efc9b,5,0,7,16.811879999295343,5.250099995464552,34.92120000009891,2586.8,0.007205924713861658,0.0,7,31,31,35,35,35,35,35,35,35,35
GET,/batch/history/474501b0-bb28-42db-83a5-c4d255751b51,10,0,7,25.777889999153558,2.9866999975638464,89.13749999919673,1867.2,0.014411849427723316,0.0,12,18,31,85,89,89,89,89,89,89,89
GET,/batch/history/484f872b-4f7f-4101-8d31-ff52a065b943,8,0,4,10.564950000116369,2.6570999980322085,54.22980000003008,4068.375,0.011529479542178653,0.0,4,6,8,8,54,54,54,54,54,54,54
GET,/batch/history/48967d24-b5e0-43f5-9545-42eab4662ec3,4,0,16,25.86752499883005,6.859799999801908,49.98499999783235,4877.25,0.0057647397710893266,0.0,31,31,50,50,50,50,50,50,50,50,50
GET,/batch/history/491fb967-9f3f-42df-b228-c32d628cb795,13,0,6,23.578323076295558,2.8697999950964004,116.40849999821512,3506.4615384615386,0.01873540425604031,0.0,6,9,14,24,110,120,120,120,120,120,120
GET,/batch/history/498011a8-5486-4336-b6a3-34183a9816fa,6,0,5,32.16225000020737,2.5894000063999556,157.4696000025142,2129.6666666666665,0.00864710965663399,0.0,7,7,16,16,160,160,160,160,160,160,160
GET,/batch/history/49db7491-0b6d-433d-8dd1-125cd9ec82a1,10,0,6,73.82207999980892,3.285600003437139,388.5634999969625,4402.8,0.014411849427723316,0.0,20,23,56,230,390,390,390,390,390,390,390
GET,/batch/history/4a49118b-560a-4eee-a522-54d6a9b1c375,10,0,5,29.213420001178747,2.7842999988934025,186.06569999974454,10344.6,0.014411849427723316,0.0,14,14,24,32,190,190,190,190,190,190,190
GET,/batch/history/4ab81139-f1fc-49a9-b467-dc9675a269cd,12,0,6,9.170866666560565,2.9862000010325573,31.691299998783506,8260.666666666666,0.01729421931326798,0.0,6,7,12,12,21,32,32,32,32,32,32
GET,/batch/history/4c15c337-ead3-484e-b524-d47ea77623c7,9,0,5,4.953988889206408,2.725400001509115,8.444200000667479,2237.0,0.012970664484950984,0.0,5,5,5,7,8,8,8,8,8,8,8
GET,/batch/history/4ca3970c-b135-4fc4-a1c4-971bf1a4ae98,10,0,4,11.64723000038066,2.752299995336216,67.28129999828525,5274.2,0.014411849427723316,0.0,4,5,9,12,67,67,67,67,67,67,67
GET,/batch/history/4ca83b50-407c-4a09-b54b-1896cae03d01,8,0,7,115.80207500082906,3.620800001954194,733.8163000022178,875.0,0.011529479542178653,0.0,16,29,120,120,730,730,730,730,730,730,730
GET,/batch/history/4cc9650a-7ddf-4fea-884c-fe913e425ebe,7,0,24,34.07449999836639,3.088700002990663,113.7172999951872,3726.285714285714,0.01008829459940632,0.0,24,26,57,57,110,110,110,110,110,110,110
GET,/batch/history/4cf8e2ad-92fa-4739-8734-550cbe3791d4,8,0,8,18.770925001263095,3.1683000051998533,74.44890000624582,5383.5,0.011529479542178653,0.0,9,18,29,29,74,74,74,74,74,74,74
GET,/batch/history/4e09a8b0-d530-4edf-a208-9291fc7a497a,9,0,7,7.353833334895575,2.478900001733564,17.937599994183984,5533.777777777777,0.012970664484950984,0.0,7,8,9,10,18,18,18,18,18,18,18
GET,/batch/history/4e33d203-63b9-43fd-8979-b8d5ea523045,9,0,6,12.458011111852507,3.555300005245954,33.61199999926612,1499.5555555555557,0.012970664484950984,0.0,6,8,20,28,34,34,34,34,34,34,34
GET,/batch/history/4e64e960-0b96-4e2f-b344-09fe8558b562,8,0,6,9.84985000013694,3.021600001375191,39.252599999599624,4930.5,0.011529479542178653,0.0,6,7,8,8,39,39,39,39,39,39,39
GET,/batch/history/4e7c89cf-a366-49aa-a166-1058e0b020fd,10,0,6,16.76126000165823,3.5616000022855587,58.34960000356659,5364.3,0.014411849427723316,0.0,8,9,21,49,58,58,58,58,58,58,58
GET,/batch/history/4e7e1223-3c61-47a4-af1a-c46e648687a6,6,0,4,17.917716665882228,3.368199999385979,85.32679999916581,4779.333333333333,0.00864710965663399,0.0,4,4,7,7,85,85,85,85,85,85,85
GET,/batch/history/4f35ad92-43eb-4851-97df-3bab78b9e9e1,10,0,6,25.053510001453105,3.743500004929956,123.05249999917578,3587.0,0.014411849427723316,0.0,18,22,30,33,120,120,120,120,120,120,120
GET,/batch/history/50358a83-2cc4-4169-9220-e98c871f85fb,8,0,5,10.087287500027742,3.197600002749823,31.780699995579198,6989.5,0.011529479542178653,0.0,5,11,17,17,32,32,32,32,32,32,32
GET,/batch/history/525d006c-d6e0-48f9-aa5d-30f34c808dbe,8,0,7,16.817287499179656,2.5537999972584657,60.1022999981069,2946.0,0.011529479542178653,0.0,7,19,29,29,60,60,60,60,60,60,60
GET,/batch/history/525d0b29-df97-4b68-b1a4-8641b7b23179,8,0,3,6.094999999731954,2.108399996359367,16.160599996510427,3328.125,0.011529479542178653,0.0,4,7,10,10,16,16,16,16,16,16,16
GET,/batch/history/532d1458-0550-42ed-816c-e70aad8b92de,15,0,8,10.986726666548444,2.5639000014052726,32.86829999706242,8728.333333333334,0.021617774141584972,0.0,8,9,17,21,25,33,33,33,33,33,33
GET,/batch/history/540fb403-4472-42ee-821a-51c2aaa97c0e,9,0,9,86.53344444448723,3.320000003441237,358.88559999875724,6887.666666666667,0.012970664484950984,0.0,9,14,170,200,360,360,360,360,360,360,360
GET,/batch/history/54197381-ab41-4b47-8824-3516432c9060,9,0,4,5.481277775996002,2.5722999998833984,17.00200000050245,3569.6666666666665,0.012970664484950984,0.0,4,5,5,7,17,17,17,17,17,17,17
GET,/batch/history/55072ca3-3b1b-475b-97f7-f024e40f3669,12,0,5,9.84966666631711,2.9460000005201437,41.884700003720354,3753.5,0.01729421931326798,0.0,6,7,11,11,21,42,42,42,42,42,42
GET,/batch/history/55dd2a46-9b6d-4af4-9496-9e745167ce55,9,0,13,23.00184444417634,3.5014999957638793,67.2571999966749,2565.6666666666665,0.012970664484950984,0.0,13,14,22,62,67,67,67,67,67,67,67
GET,/batch/history/565ea2cd-0042-4d9d-8f58-44bc9015c4a7,9,0,9,15.858355554680909,3.2809999975143,61.7738000000827,5211.888888888889,0.012970664484950984,0.0,9,10,19,24,62,62,62,62,62,62,62
GET,/batch/history/570554fa-cba0-4e00-9c6c-c8ae0fbcd71d,14,0,6,19.64945714280475,3.0614999996032566,169.18279999663355,6820.857142857143,0.02017658919881264,0.0,6,10,12,15,22,170,170,170,170,170,170
GET,/batch/history/5933c893-5973-4e6e-aa33-c12cdcd060fb,4,0,4,7.742575002339436,2.746900005149655,19.53920000232756,1480.0,0.0057647397710893266,0.0,5,5,20,20,20,20,20,20,20,20,20
GET,/batch/history/59465023-9b33-4a96-813e-31c79c9b53fd,13,0,5,12.878992307658056,2.8939999974681996,88.92959999502636,4273.0,0.01873540425604031,0.0,5,6,7,14,20,89,89,89,89,89,89
GET,/batch/history/5a290ff8-fff4-4127-9314-06466c1baaa7,10,0,6,42.07871000035084,3.453600002103485,168.84120000031544,3182.0,0.014411849427723316,0.0,7,12,42,170,170,170,170,170,170,170,170
GET,/batch/history/5a3ac58a-902b-491b-818d-5e9276595c60,12,0,7,30.436633333617163,2.7593999984674156,97.36279999924591,4452.0,0.01729421931326798,0.0,16,35,57,57,91,97,97,97,97,97,97
GET,/batch/history/5d9ee1fc-3548-4061-8969-5d41ff6da08a,12,0,6,31.466966667115532,2.9351000048336573,164.19109999696957,3610.1666666666665,0.01729421931326798,0.0,8,9,51,51,98,160,160,160,160,160,160
GET,/batch/history/5e951db8-a5f1-49c5-bee3-62d3a54d118e,6,0,5,9.221183333769053,4.110900001251139,23.26099999481812,5289.0,0.00864710965663399,0.0,5,5,12,12,23,23,23,23,23,23,23
GET,/batch/history/5ffe166f-71ff-4c66-9ac7-7fcf0b685ec6,12,0,5,15.853549998913271,2.8305000014370307,63.522199998260476,5557.333333333333,0.01729421931326798,0.0,9,17,24,24,29,64,64,64,64,64,64
GET,/batch/history/60041921-c6af-431a-9c61-7f4478e50011,12,0,6,39.332900001075664,3.3246000020881183,194.34990000445396,2457.6666666666665,0.01729421931326798,0.0,10,12,84,84,110,190,190,190,190,190,190
GET,/batch/history/6007721e-b51c-4b58-aed1-16e6eb6c3492,7,0,3,4.129942857876553,2.697800002351869,7.733999998890795,5204.142857142857,0.01008829459940632,0.0,3,4,5,5,8,8,8,8,8,8,8
GET,/batch/history/605852b4-8fdd-41a4-85de-ae9e535de703,7,0,4,3.656657142398347,2.3894999976619147,4.946500004734844,2730.4285714285716,0.01008829459940632,0.0,4,4,4,4,5,5,5,5,5,5,5
GET,/batch/history/60ff072d-33e9-42c6-b4ef-176381d65dd8,8,0,5,17.00555000024906,3.3265000020037405,78.18530000076862,1727.5,0.011529479542178653,0.0,6,6,30,30,78,78,78,78,78,78,78
GET,/batch/history/615eb8eb-59db-40af-ab89-4192d36cbcd0,6,0,5,36.071150002195886,3.346000004967209,165.26770000200486,7813.333333333333,0.00864710965663399,0.0,7,7,32,32,170,170,170,170,170,170,170
GET,/batch/history/61b633d9-5e18-4f77-8134-e9f701e4822c,6,0,6,71.57889999871259,2.636299999721814,352.8967000020202,3840.1666666666665,0.00864710965663399,0.0,20,20,42,42,350,350,350,350,350,350,350
GET,/batch/history/623b1280-1a42-4cb2-a284-aaba3a5f3776,4,0,4,4.041550000692951,3.175900004862342,5.055900001025293,1887.25,0.0057647397710893266,0.0,4,4,5,5,5,5,5,5,5,5,5
GET,/batch/history/627523de-fb68-439d-951b-d55bc3044773,9,0,6,92.67092222338154,3.332699998281896,391.3328000053298,5062.444444444444,0.012970664484950984,0.0,6,9,150,260,390,390,390,390,390,390,390
GET,/batch/history/6363af4a-8076-4e3d-85d8-c7a65f51f0db,7,0,5,26.935971427259833,3.2540999964112416,144.17369999864604,1782.2857142857142,0.01008829459940632,0.0,5,7,22,22,140,140,140,140,140,140,140
GET,/batch/history/63647492-9564-4b24-8a7b-188f9726bd41,8,0,5,10.632674998305447,3.1325000018114224,31.642899994039908,6470.5,0.011529479542178653,0.0,6,8,23,23,32,32,32,32,32,32,32
GET,/batch/history/6440073f-e9f8-47b0-87fc-58c168b9bb0b,5,0,8,15.05409999663243,4.772100000991486,34.39309999521356,4721.8,0.007205924713861658,0.0,8,22,22,34,34,34,34,34,34,34,34
GET,/batch/history/6449cd1b-dc1c-4470-91cb-8a12883d6f62,6,0,5.099999994854443,22.71834999798254,5.099999994854443,104.4843999989098,2183.0,0.00864710965663399,0.0,7,7,9,9,100,100,100,100,100,100,100
GET,/batch/history/64892cfb-6e8b-4908-bfc2-a540a87f542e,5,0,5,19.051100000797305,3.457200000411831,65.12210000073537,3811.8,0.007205924713861658,0.0,5,18,18,65,65,65,65,65,65,65,65
GET,/batch/history/64ae474a-34db-44f1-9b5b-30595d402c31,6,0,4,4.608933333656751,3.596299997298047,7.187499999417923,9785.166666666666,0.00864710965663399,0.0,4,4,5,5,7,7,7,7,7,7,7
GET,/batch/history/64e63ce7-7eba-4a7f-812c-9a0989ad1fdf,11,0,9,16.22619091027776,3.734400001121685,81.77070000238018,3265.3636363636365,0.015853034370495647,0.0,9,9,12,12,32,82,82,82,82,82,82
GET,/batch/history/64e9a6ba-0485-4a56-9a3f-db6e02ca24a2,8,0,12,16.086450000329933,4.13480000133859,34.81729999475647,5540.25,0.011529479542178653,0.0,12,20,27,27,35,35,35,35,35,35,35
GET,/batch/history/652e6160-9846-430a-9241-88c101e51a75,11,0,8,28.886954544180877,3.4038000012515113,118.79800000315299,4917.090909090909,0.015853034370495647,0.0,8,27,34,34,94,120,120,120,120,120,120
GET,/batch/history/65a9869f-e3d4-4bc4-9e3c-0e3fdec3cd7b,8,0,5,6.52638749761536,2.8342999939923175,15.926499996567145,3100.0,0.011529479542178653,0.0,5,7,7,7,16,16,16,16,16,16,16
GET,/batch/history/669c16a3-555c-40ca-8807-b8688f7427fd,9,0,6,38.01023333168511,2.9742999977315776,252.2229999958654,4343.333333333333,0.012970664484950984,0.0,6,6,24,40,250,250,250,250,250,250,250
GET,/batch/history/66afa294-18cd-40dd-a4bb-0523e199a422,7,0,8,26.03621428508112,3.3188000015798025,127.80919999931939,6879.714285714285,0.01008829459940632,0.0,8,13,22,22,130,130,130,130,130,130,130
GET,/batch/history/675079bb-1829-49f6-a763-e7ed29c156d0,9,0,5,9.052733332888844,3.616399997554254,26.32389999780571,3987.3333333333335,0.012970664484950984,0.0,5,11,11,12,26,26,26,26,26,26,26
GET,/batch/history/677487d2-548a-4091-8dd3-e83dee6f02f3,16,0,6,26.689687498674175,3.276999996160157,107.49689999647671,6076.25,0.023058959084357306,0.0,14,22,33,33,100,110,110,110,110,110,110
GET,/batch/history/67e3d752-61a6-4963-97a3-381bead901ff,6,0,7,7.224716668133624,2.8334000016911887,12.278200003493112,3916.5,0.00864710965663399,0.0,9,9,9,9,12,12,12,12,12,12,12
GET,/batch/history/67f599db-5919-464b-8716-8956ab454f94,13,0,5,13.283238461344109,3.41620000108378,64.6883000008529,5226.615384615385,0.01873540425604031,0.0,5,7,11,15,35,65,65,65,65,65,65
GET,/batch/history/68231d6e-e91c-4f57-89e5-34d34f0c8b30,7,0,4,5.7009571433549615,2.938400000857655,10.793800000101328,2521.714285714286,0.01008829459940632,0.0,4,4,10,10,11,11,11,11,11,11,11
GET,/batch/history/6a7e0a80-34d9-4a58-8276-be18a3d49bc7,7,0,6,7.094885714260662,3.135199993266724,13.085200000205077,8713.714285714286,0.01008829459940632,0.0,6,9,11,11,13,13,13,13,13,13,13
GET,/batch/history/6b8e3fcf-4864-4b7b-884c-f3f602eaaa7e,9,0,5,6.29799999943417,3.133099999104161,13.352799993299413,7889.111111111111,0.012970664484950984,0.0,5,6,6,11,13,13,13,13,13,13,13
GET,/batch/history/6bb453de-0398-40b6-a2ed-b1d4e2dd2e39,3,0,4,35.107333331931535,3.07990000146674,98.5824999952456,24.0,0.004323554828316995,0.0,4,4,99,99,99,99,99,99,99,99,99
GET,/batch/history/6c65fe63-ef82-44ac-81ac-64c6727f2feb,11,0,6,5.88899999936323,3.1564999953843653,14.829799998551607,3693.5454545454545,0.015853034370495647,0.0,6,6,6,6,7,15,15,15,15,15,15
GET,/batch/history/6caa069d-e688-4f77-a371-fcf9992558e0,7,0,5,14.429014286309082,3.1937000021571293,69.4736000004923,10285.714285714286,0.01008829459940632,0.0,5,5,10,10,69,69,69,69,69,69,69
GET,/batch/history/6d4eee8a-0148-4c38-a2ed-a8d87aa3e96e,10,0,6,41.7069300005096,4.064100001414772,315.0470000036876,5873.6,0.014411849427723316,0.0,10,10,16,41,320,320,320,320,320,320,320
GET,/batch/history/6dd1d1ab-79de-4941-abd7-ad92b76cbe4a,9,0,8,24.077299999286577,3.3177000004798174,67.09240000054706,4545.666666666667,0.012970664484950984,0.0,8,9,50,67,67,67,67,67,67,67,67
GET,/batch/history/6e3a9683-1d36-4906-99cc-51645e57378c,8,0,4,19.871225000315462,2.744700002949685,58.53999999817461,4875.375,0.011529479542178653,0.0,11,25,49,49,59,59,59,59,59,59,59
GET,/batch/history/6e46a143-bc05-4291-8c25-a77a375d472a,8,0,10,14.271062499574327,3.29290000081528,30.861999999615364,2600.125,0.011529479542178653,0.0,12,20,28,28,31,31,31,31,31,31,31
GET,/batch/history/6e590ec5-26e7-410d-ae6f-ceebdd310902,11,0,11,32.05733636423247,3.625800003646873,179.07910000212723,2015.1818181818182,0.015853034370495647,0.0,11,12,31,31,80,180,180,180,180,180,180
GET,/batch/history/6e8b3199-cee0-41d2-a8d6-133235d06cf5,8,0,8,17.858125000202563,3.472299998975359,64.5719999956782,6832.125,0.011529479542178653,0.0,9,13,32,32,65,65,65,65,65,65,65
GET,/batch/history/6f1270fd-4e7f-4c5e-9022-2cc9fb54df51,12,0,4,23.555325000415905,2.9257999995024875,132.38999999884982,4435.083333333333,0.01729421931326798,0.0,7,9,40,40,52,130,130,130,130,130,130
GET,/batch/history/6f502f28-1e9b-43a7-9d79-40802c5c63ad,10,0,4,17.068470000231173,2.954800002044067,48.792400004458614,1916.7,0.014411849427723316,0.0,6,27,27,43,49,49,49,49,49,49,49
GET,/batch/history/70176f28-338a-4284-bfc2-6cc09d2f292f,10,0,5,39.432720000331756,2.6695999986259267,224.71139999834122,2551.2,0.014411849427723316,0.0,13,28,39,72,220,220,220,220,220,220,220
GET,/batch/history/709d5fdb-022a-4931-aef5-c275d5ac49d0,10,0,5,16.580919999978505,3.5512000031303614,51.25549999502255,11732.6,0.014411849427723316,0.0,11,21,21,41,51,51,51,51,51,51,51
GET,/batch/history/711b2cd4-bc63-465d-911a-5d27de527548,7,0,31,44.35772857063317,6.213900000147987,119.71430000266992,6282.857142857143,0.01008829459940632,0.0,31,45,81,81,120,120,120,120,120,120,120
GET,/batch/history/71b6cc53-b554-4986-88e2-ad49004c0dfe,7,0,4,28.139800001684176,2.3094999996828847,107.89220000151545,5800.0,0.01008829459940632,0.0,4,5,70,70,110,110,110,110,110,110,110
GET,/batch/history/71d62dc7-ef5a-489e-a137-345bb2c20ac0,3,0,27,40.509933331729066,4.9186999967787415,89.468999998644,4242.0,0.004323554828316995,0.0,27,27,89,89,89,89,89,89,89,89,89
GET,/batch/history/7251ddeb-8333-4559-a365-11943b06d3c9,8,0,8,29.87688750090456,3.307799997855909,90.05310000065947,5090.0,0.011529479542178653,0.0,8,44,74,74,90,90,90,90,90,90,90
GET,/batch/history/72e944e6-2e91-4572-b799-d322aff79ea3,6,0,5,15.134699999180157,3.1811999942874536,49.58459999761544,3049.5,0.00864710965663399,0.0,7,7,22,22,50,50,50,50,50,50,50
GET,/batch/history/73a1a15d-a043-4222-9f1d-3a926dd1b3a4,13,0,4,11.834776923373843,2.6177000036113895,78.91469999594847,4844.7692307692305,0.01873540425604031,0.0,4,5,8,11,23,79,79,79,79,79,79
GET,/batch/history/74432a17-f72a-4924-8af0-68d8e6352b7f,6,0,4,3.960999999738609,2.8547999972943217,5.411999998614192,4562.666666666667,0.00864710965663399,0.0,4,4,5,5,5,5,5,5,5,5,5
GET,/batch/history/74785bca-985b-4925-a71a-33a8921c2463,10,0,4,31.304909999744268,2.9770000037387945,228.63299999880837,4099.4,0.014411849427723316,0.0,4,4,7,50,230,230,230,230,230,230,230
GET,/batch/history/753f6cb2-bdd5-443d-b55e-ab65113d64ec,5,0,5,17.016439999861177,3.290100001322571,58.41289999807486,4993.2,0.007205924713861658,0.0,5,14,14,58,58,58,58,58,58,58,58
GET,/batch/history/758a789e-87ef-4e7a-ab09-049fb9491f47,6,0,4,15.237100000376813,3.1570999999530613,52.45889999787323,3430.0,0.00864710965663399,0.0,6,6,21,21,52,52,52,52,52,52,52
GET,/batch/history/759e48ea-d31f-41fa-880b-f84f3fefe9bb,5,0,4,16.012879998015705,2.368399997067172,61.76289999712026,1712.4,0.007205924713861658,0.0,4,9,9,62,62,62,62,62,62,62,62
GET,/batch/history/75d4ff5d-9a26-4a40-ade8-a6b977273ed6,8,0,5,25.47841249997873,3.884700003254693,143.81510000384878,4889.0,0.011529479542178653,0.0,10,12,20,20,140,140,140,140,140,140,140
GET,/batch/history/763c8def-3b7b-4d19-9d80-a204264d7dd7,12,0,13,15.060958333075783,3.814899995632004,51.192300001275726,7778.5,0.01729421931326798,0.0,15,16,20,20,22,51,51,51,51,51,51
GET,/batch/history/797b8d3c-472e-4cbe-b57d-218af5598f0e,10,0,4,8.122359999833861,2.6661000010790303,23.941200000990648,5114.6,0.014411849427723316,0.0,6,6,15,15,24,24,24,24,24,24,24
GET,/batch/history/7a4ab9ac-33cd-4a53-a58d-9ad2e78f0d11,15,0,8,17.07872000018445,3.399300003366079,76.30239999707555,4716.066666666667,0.021617774141584972,0.0,8,16,24,28,40,76,76,76,76,76,76
GET,/batch/history/7c26b72c-e03c-4167-9f1c-a82f4e6bcb7e,7,0,12,53.15590000100201,3.0523000023094937,306.62909999955446,4139.0,0.01008829459940632,0.0,12,14,27,27,310,310,310,310,310,310,310
GET,/batch/history/7cee698e-6f2d-4d42-b736-51677aafef07,4,0,7,51.23727499994857,2.3427999985869974,174.66050000075484,9071.75,0.0057647397710893266,0.0,21,21,170,170,170,170,170,170,170,170,170
GET,/batch/history/7ec2686e-3b82-4dd7-96fb-72b892d0e3d1,6,0,4,5.074400001224906,3.356499997607898,8.2137000063085,5288.166666666667,0.00864710965663399,0.0,4,4,7,7,8,8,8,8,8,8,8
GET,/batch/history/7f267203-949b-449d-9cee-d496dc9c4e26,13,0,7,96.8679384621702,2.9176000025472604,1124.9260000040522,6083.076923076923,0.01873540425604031,0.0,7,12,15,32,35,1100,1100,1100,1100,1100,1100
GET,/batch/history/7f4a17b5-df7f-4def-894a-24690be9ef5c,10,0,5,13.731590001407312,2.974700000777375,63.48870000510942,4901.6,0.014411849427723316,0.0,5,6,14,27,63,63,63,63,63,63,63
GET,/batch/history/80637d0a-955b-4d6f-8b45-2d65ad97a443,8,0,5,121.56278749989724,3.7659999943571165,831.0516000055941,5010.5,0.011529479542178653,0.0,18,51,55,55,830,830,830,830,830,830,830
GET,/batch/history/808ff31e-f6a9-4dc5-9d07-636acb8b8f2d,8,0,11,26.1790624981586,2.715599999646656,133.95370000216644,2453.625,0.011529479542178653,0.0,12,13,28,28,130,130,130,130,130,130,130
GET,/batch/history/809238f2-7646-46ab-9181-9f9f345ae38c,11,0,5,8.490854546173729,2.543800001149066,21.362799998314586,4119.181818181818,0.015853034370495647,0.0,5,9,11,11,21,21,21,21,21,21,21
GET,/batch/history/817c528b-51f1-40c4-a381-6d91ecedde55,5,0,4.0683999977773055,4.940659999556374,4.0683999977773055,6.72610000037821,4953.2,0.007205924713861658,0.0,4,5,5,7,7,7,7,7,7,7,7
GET,/batch/history/83359201-9e0a-442d-8aef-ff4f3a06ff09,12,0,10,31.749508332116722,3.7145000023883767,216.916699995636,3345.0,0.01729421931326798,0.0,15,17,27,27,47,220,220,220,220,220,220
GET,/batch/history/833c27c6-e1b7-464a-93cf-c3ff36d468be,10,0,6,7.863780000479892,2.7958999999100342,17.51190000504721,3411.8,0.014411849427723316,0.0,7,9,11,12,18,18,18,18,18,18,18
GET,/batch/history/839c5ed1-5d94-4896-b371-6644754ba203,13,0,7,14.422815384862657,3.0086000042501837,51.541499997256324,4524.461538461538,0.01873540425604031,0.0,7,16,18,29,37,52,52,52,52,52,52
GET,/batch/history/839f187f-8fbd-4e85-a2b7-1ced1d3909f3,5,0,6,43.872300001385156,2.985300001455471,197.31470000260742,2817.0,0.007205924713861658,0.0,6,10,10,200,200,200,200,200,200,200,200
GET,/batch/history/83cb2eee-3732-4e3d-8cca-6459b211580b,6,0,6,6.050383333786158,3.0946000042604282,10.446100000990555,2291.0,0.00864710965663399,0.0,6,6,7,7,10,10,10,10,10,10,10
GET,/batch/history/841f6cce-e718-498c-8eec-fadd7e019823,6,0,4,96.29826666666001,2.98099999781698,558.9102000012645,4562.666666666667,0.00864710965663399,0.0,4,4,5,5,560,560,560,560,560,560,560
GET,/batch/history/844e08af-6f01-4c6d-91fc-635fff865dca,9,0,7,23.267355555920705,3.1176999982562847,105.8807999943383,4351.777777777777,0.012970664484950984,0.0,7,7,34,42,110,110,110,110,110,110,110
GET,/batch/history/85ddab96-b9c6-4d11-a208-4a45a5b44f12,6,0,4,13.233083331821641,3.298199997516349,38.156299997353926,3836.0,0.00864710965663399,0.0,8,8,22,22,38,38,38,38,38,38,38
GET,/batch/history/86b288c5-d94c-4ff4-902c-27a4fb2180ee,5,0,5,10.71481999970274,2.496699999028351,27.08159999747295,6414.6,0.007205924713861658,0.0,5,15,15,27,27,27,27,27,27,27,27
GET,/batch/history/87147e9e-e4ef-4479-a950-66d4ab90802e,9,0,4,11.553566666811498,2.518399996915832,69.75200000306359,3105.3333333333335,0.012970664484950984,0.0,4,5,5,8,70,70,70,70,70,70,70
GET,/batch/history/8798650c-aa0e-4039-a861-7886e1ec9210,11,0,9,15.443400000962852,3.401999994821381,68.97939999907976,3620.6363636363635,0.015853034370495647,0.0,9,17,19,19,21,69,69,69,69,69,69
GET,/batch/history/8807d96e-a28c-4971-891e-11d105bf44f9,13,0,5,25.16513076989213,3.1596000044373795,154.29130000120495,4650.153846153846,0.01873540425604031,0.0,5,9,9,58,62,150,150,150,150,150,150
GET,/batch/history/88176acb-2c69-4927-b0a7-5a2f168ecccf,14,0,6,25.99181428480993,3.439500003878493,137.03709999390412,3682.0714285714284,0.02017658919881264,0.0,7,11,15,32,130,140,140,140,140,140,140
GET,/batch/history/8a0c22b5-141f-43c6-957e-6526a737edd2,8,0,4,118.89519999931508,2.993300004163757,909.2176999984076,1683.75,0.011529479542178653,0.0,8,10,11,11,910,910,910,910,910,910,910
GET,/batch/history/8a5a726d-0be8-47eb-a78a-5b027ddf82c1,12,0,5,13.47482499962401,3.090199999860488,62.1778999993694,2936.0,0.01729421931326798,0.0,6,6,9,9,48,62,62,62,62,62,62
GET,/batch/history/8ba4866e-c932-4707-bd61-9fbc3389b568,12,0,4,5.715208333034146,2.5001000030897558,25.703599996631965,4963.666666666667,0.01729421931326798,0.0,4,4,5,5,7,26,26,26,26,26,26
GET,/batch/history/8bc66f25-96b5-41b2-8c43-a8d689d7e3ad,6,0,6,11.116633334798584,3.068999998504296,22.149600001284853,5400.833333333333,0.00864710965663399,0.0,11,11,20,20,22,22,22,22,22,22,22
GET,/batch/history/8c3398d2-f7f8-4a53-a427-26e44d8fcbea,10,0,5,25.608850000571692,3.2012999945436604,169.334300000628,3752.5,0.014411849427723316,0.0,7,8,22,30,170,170,170,170,170,170,170
GET,/batch/history/8d6ccda6-1ef4-4fe4-9053-22bbb1087f2e,5,0,12,13.879320000705775,5.038399998738896,24.846500004059635,4305.0,0.007205924713861658,0.0,12,23,23,25,25,25,25,25,25,25,25
GET,/batch/history/8ea5e690-3cfc-4dd1-bd34-27f66b120589,9,0,4,11.64657777957877,3.422300003876444,42.77960000035819,4891.333333333333,0.012970664484950984,0.0,4,4,18,22,43,43,43,43,43,43,43
GET,/batch/history/906e16b0-d3f3-4093-aa1b-316f562bdfbd,13,0,9,18.451315383852208,3.441700006078463,94.16870000131894,6461.538461538462,0.01873540425604031,0.0,9,12,22,28,37,94,94,94,94,94,94
GET,/batch/history/90c8ec6c-cec1-4547-816e-d86bcb6305c5,10,0,6,56.067980001535034,3.4280000036233105,272.35400000063237,6439.0,0.014411849427723316,0.0,6,7,20,230,270,270,270,270,270,270,270
GET,/batch/history/90cc27eb-d313-445a-a163-d9a82d90a7ee,7,0,3,62.91130000110051,2.7970000010100193,415.50650000135647,1042.2857142857142,0.01008829459940632,0.0,3,5,8,8,420,420,420,420,420,420,420
